symbol,observed_session,resolution,event_type,canonical_price_factor,canonical_status,applied_as_canonical_event,observed_price_ratio,residual_discontinuity_after_factor,filing_form,filing_date,filing_items,source,ratio_text,issuer,cik,evidence_status,filing_candidates,cohorts_touched,roles,note
NVCT,2026-06-22,NO_ACTION_FILING_FOUND,,,,False,1.201958,,,,,,,"Nuvectis Pharma, Inc.",1875558,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-07-01,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
NVCT,2026-06-24,NO_ACTION_FILING_FOUND,,,,False,1.392513,,,,,,,"Nuvectis Pharma, Inc.",1875558,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-07-01,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
NVCT,2026-06-30,NO_ACTION_FILING_FOUND,,,,False,0.730365,,,,,,,"Nuvectis Pharma, Inc.",1875558,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-07-01,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
NVRI,2025-11-21,NO_ACTION_FILING_FOUND,,,,False,1.365979,,,,,,,Enviri Corp,2104052,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-11-26;2025-12-03,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
NVTS,2025-10-13,NO_ACTION_FILING_FOUND,,,,False,1.21155,,,,,,,Navitas Semiconductor Corp,1821769,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22;2025-10-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
NVTS,2025-10-14,NO_ACTION_FILING_FOUND,,,,False,1.249373,,,,,,,Navitas Semiconductor Corp,1821769,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22;2025-10-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
NVTS,2025-10-15,NO_ACTION_FILING_FOUND,,,,False,1.205251,,,,,,,Navitas Semiconductor Corp,1821769,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15;2025-10-22;2025-10-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
NVTS,2026-04-16,NO_ACTION_FILING_FOUND,,,,False,1.207317,,,,,,,Navitas Semiconductor Corp,1821769,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-22;2026-04-29;2026-05-06,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
NVTS,2026-04-22,NO_ACTION_FILING_FOUND,,,,False,1.204315,,,,,,,Navitas Semiconductor Corp,1821769,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-22;2026-04-29;2026-05-06,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
NVTS,2026-04-28,NO_ACTION_FILING_FOUND,,,,False,0.824782,,,,,,,Navitas Semiconductor Corp,1821769,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-22;2026-04-29;2026-05-06,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
NVTS,2026-05-11,NO_ACTION_FILING_FOUND,,,,False,1.24409,,,,,,,Navitas Semiconductor Corp,1821769,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-20;2026-05-27,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
NVTS,2026-05-22,NO_ACTION_FILING_FOUND,,,,False,1.200164,,,,,,,Navitas Semiconductor Corp,1821769,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-27;2026-06-03,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OCC,2026-06-08,NO_ACTION_FILING_FOUND,,,,False,1.594309,,,,,,,OPTICAL CABLE CORP,1000230,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-10;2026-06-17,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OCC,2026-06-10,NO_ACTION_FILING_FOUND,,,,False,1.275885,,,,,,,OPTICAL CABLE CORP,1000230,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-10;2026-06-17,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OCG,2025-11-24,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.21875,,,,,https://www.sec.gov/Archives/edgar/data/1776067/000121390026028327/ea0281880-6k_oriental.htm,,Oriental Culture Holding LTD,1776067,FILING_EVIDENCE_FOUND,1,2025-12-10,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
OCG,2025-12-09,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.280769,,,,,https://www.sec.gov/Archives/edgar/data/1776067/000121390026028327/ea0281880-6k_oriental.htm,,Oriental Culture Holding LTD,1776067,FILING_EVIDENCE_FOUND,1,2025-12-10,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
OCG,2025-12-10,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,0.696203,,,,,https://www.sec.gov/Archives/edgar/data/1776067/000121390026028327/ea0281880-6k_oriental.htm,,Oriental Culture Holding LTD,1776067,FILING_EVIDENCE_FOUND,1,2025-12-10,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
OCTO,2025-09-08,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,12.829932,,,,,https://www.sec.gov/Archives/edgar/data/1892492/000149315225012159/form10-q.htm,,Eightco Holdings Inc.,1892492,FILING_EVIDENCE_FOUND,26,2025-09-10,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
OCTO,2025-09-10,NO_ACTION_FILING_FOUND,,,,False,0.600423,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2025-09-10,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OGN,2026-04-10,NO_ACTION_FILING_FOUND,,,,False,1.279624,,,,,,,Organon & Co.,1821825,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OGN,2026-04-24,NO_ACTION_FILING_FOUND,,,,False,1.250873,,,,,,,Organon & Co.,1821825,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-29,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OIS,2026-02-20,NO_ACTION_FILING_FOUND,,,,False,1.251,,,,,,,"OIL STATES INTERNATIONAL, INC",1121484,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-02-25;2026-03-04,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OKLS,2026-01-28,NO_ACTION_FILING_FOUND,,,,False,0.786043,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-02-04;2026-02-11,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OKLS,2026-02-04,NO_ACTION_FILING_FOUND,,,,False,1.248657,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-02-04;2026-02-11,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OKLS,2026-02-06,NO_ACTION_FILING_FOUND,,,,False,0.709896,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-02-04;2026-02-11,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OKLS,2026-03-17,NO_ACTION_FILING_FOUND,,,,False,0.827459,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OKLS,2026-03-23,NO_ACTION_FILING_FOUND,,,,False,2.868515,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OKLS,2026-03-31,NO_ACTION_FILING_FOUND,,,,False,0.820829,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OKLS,2026-04-08,NO_ACTION_FILING_FOUND,,,,False,0.82749,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OKLS,2026-04-14,NO_ACTION_FILING_FOUND,,,,False,0.799367,,,,,,,,,UNRESOLVED_NO_CIK_FOR_TICKER,0,2026-04-01,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OLMA,2025-11-18,NO_ACTION_FILING_FOUND,,,,False,3.108696,,,,,,,"Olema Pharmaceuticals, Inc.",1750284,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-11-19;2025-11-26;2025-12-03;2025-12-10,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OMER,2025-12-24,NO_ACTION_FILING_FOUND,,,,False,1.834286,,,,,,,OMEROS CORP,1285819,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-31;2026-01-07,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OMER,2026-08-13,NO_ACTION_FILING_FOUND,,,,False,1.215328,,,,,,,OMEROS CORP,1285819,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-26,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ONDS,2025-10-02,NO_ACTION_FILING_FOUND,,,,False,1.258197,,,,,,,Ondas Inc.,1646188,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-08,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ONEG,2026-04-23,NO_ACTION_FILING_FOUND,,,,False,1.222607,,,,,,,OneConstruction Group Ltd,2030834,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ONEG,2026-04-27,NO_ACTION_FILING_FOUND,,,,False,1.220137,,,,,,,OneConstruction Group Ltd,2030834,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ONEG,2026-05-07,NO_ACTION_FILING_FOUND,,,,False,0.14848,,,,,,,OneConstruction Group Ltd,2030834,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ONEG,2026-05-08,NO_ACTION_FILING_FOUND,,,,False,0.820312,,,,,,,OneConstruction Group Ltd,2030834,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ONEG,2026-05-11,NO_ACTION_FILING_FOUND,,,,False,0.771429,,,,,,,OneConstruction Group Ltd,2030834,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ONEG,2026-05-13,NO_ACTION_FILING_FOUND,,,,False,0.812384,,,,,,,OneConstruction Group Ltd,2030834,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ONEG,2026-05-14,NO_ACTION_FILING_FOUND,,,,False,1.242237,,,,,,,OneConstruction Group Ltd,2030834,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-06,recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ONON,2025-11-12,NO_ACTION_FILING_FOUND,,,,False,1.245455,,,,,,,On Holding AG,1858985,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-12-03,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OPTX,2026-05-21,NO_ACTION_FILING_FOUND,,,,False,1.21547,,,,,,,"SYNTEC OPTICS HOLDINGS, INC.",1866816,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-03;2026-06-10,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OPTX,2026-06-02,NO_ACTION_FILING_FOUND,,,,False,1.216851,,,,,,,"SYNTEC OPTICS HOLDINGS, INC.",1866816,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-03;2026-06-10,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ORKA,2025-09-29,NO_ACTION_FILING_FOUND,,,,False,1.269256,,,,,,,"Oruka Therapeutics, Inc.",907654,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-10-15,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
ORKA,2026-03-13,NO_ACTION_FILING_FOUND,,,,False,1.249609,,,,,,,"Oruka Therapeutics, Inc.",907654,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-04-01,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OSS,2026-01-07,NO_ACTION_FILING_FOUND,,,,False,1.217229,,,,,,,"ONE STOP SYSTEMS, INC.",1394056,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-14;2026-01-21;2026-01-28,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OSS,2026-01-12,NO_ACTION_FILING_FOUND,,,,False,1.292879,,,,,,,"ONE STOP SYSTEMS, INC.",1394056,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-01-14;2026-01-21;2026-01-28,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OSS,2026-05-06,NO_ACTION_FILING_FOUND,,,,False,1.568066,,,,,,,"ONE STOP SYSTEMS, INC.",1394056,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-05-13;2026-05-20;2026-05-27,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OUST,2026-05-13,NO_ACTION_FILING_FOUND,,,,False,1.260886,,,,,,,"Ouster, Inc.",1816581,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-06-03,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OUST,2026-06-29,NO_ACTION_FILING_FOUND,,,,False,1.287244,,,,,,,"Ouster, Inc.",1816581,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-07-01,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
OXLC,2025-09-08,NO_ACTION_FILING_FOUND,,5,PRIMARY_VERIFIED,True,5.006878,,,,,,,Oxford Lane Capital Corp.,1495222,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-09-10;2025-09-17;2025-09-24,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
PACS,2025-11-17,NO_ACTION_FILING_FOUND,,,,False,1.215705,,,,,,,"PACS Group, Inc.",2001184,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-11-19;2025-11-26;2025-12-03,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
PACS,2025-11-20,NO_ACTION_FILING_FOUND,,,,False,1.525534,,,,,,,"PACS Group, Inc.",2001184,UNRESOLVED_NO_FILING_EVIDENCE,0,2025-11-26;2025-12-03;2025-12-10,ranking_window_shortlist;recorded_selection_window,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
PAHC,2026-02-05,NO_ACTION_FILING_FOUND,,,,False,1.219649,,,,,,,PHIBRO ANIMAL HEALTH CORP,1069899,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-02-18,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
PAY,2026-08-04,NO_ACTION_FILING_FOUND,,,,False,1.293503,,,,,,,"Paymentus Holdings, Inc.",1841156,UNRESOLVED_NO_FILING_EVIDENCE,0,2026-08-05,ranking_window_shortlist,no issuer filing in the surrounding window states a split ratio; treated as a price move unless later evidence appears
PCLA,2026-05-21,FILING_EVIDENCE_DOES_NOT_EXPLAIN_MOVE,,,,False,1.232055,,,,,https://www.sec.gov/Archives/edgar/data/2018462/000149315226002859/form6-k.htm,,PicoCELA Inc.,2018462,FILING_EVIDENCE_FOUND,7,2026-05-27,ranking_window_shortlist,"issuer filings in the window mention a split, but no stated ratio both matches this session's date and flattens the observed unit change"
